"","CAMHB 0.0625ug/mL Nafcillin 1","CAMHB 0.5ug/mL Nafcillin 1","CAMHB 0ug/mL Nafcillin 1","CAMHB 0.0625ug/mL Nafcillin 2","CAMHB 0.5ug/mL Nafcillin 3","CAMHB 0ug/mL Nafcillin 2","CAMHB 0ug/mL Nafcillin 3","CAMHB 0.0625ug/mL Nafcillin 3","CAMHB 0.5ug/mL Nafcillin 2","R10LB 0.031ug/mL Nafcillin 1","R10LB 0.0625ug/mL Nafcillin 1","R10LB 0ug/mL Nafcillin 1","R10LB 0.0625ug/mL Nafcillin 3","R10LB 0.031ug/mL Nafcillin 2","R10LB 0ug/mL Nafcillin 3","R10LB 0.031ug/mL Nafcillin 3","R10LB 0ug/mL Nafcillin 2","R10LB 0.0625ug/mL Nafcillin 2"
"USA300HOU_RS00490",4.49944773014615,4.17866860366609,4.37217853275211,4.43722891537142,4.0368658512151,4.42086434172533,4.38588472465495,4.58344434589557,4.18061913965299,4.60987814234124,4.72280045635822,4.20412099892388,4.68192201089292,4.89740926106779,4.31565654898761,4.72837047881907,4.36372129432488,4.45851103051724
"USA300HOU_RS00495",4.77325005551245,4.72243543252184,4.36930881758927,4.85457679979458,4.45388865777688,4.7094374080087,4.7337455024856,4.69390260174381,4.30200486111039,5.18277764269834,5.18250746944864,4.69137049309996,5.27579583934866,5.35369725603803,4.92650877613151,5.04433273160563,4.85171822880721,5.03490567977605
"USA300HOU_RS00500",6.15390150902873,6.08661742435748,6.32562590206214,6.17585231865495,6.10597495204245,6.40499479724752,6.24859694175203,6.1928399379522,5.99566731374183,5.40304352536674,5.5023831099296,5.39965919417656,5.43535288338964,5.60685191553658,5.41702513394971,5.57056350268028,5.49435030361417,5.33398016745382
"USA300HOU_RS00505",6.44775056110107,6.20916628786366,6.53697194383721,6.3843867012476,6.22014126156394,6.67035785999525,6.51154094405635,6.38788096377474,6.11069994284887,6.2023578032697,6.14386448798475,5.84194137013882,6.06289664245339,6.02484917743112,6.20594307440626,6.02032574546504,6.09385653298315,6.14800243756388
"USA300HOU_RS00510",3.43772718487391,3.28564935115601,3.68165412448254,3.65653599799627,3.17502499731025,3.39800502300205,3.44046622547453,3.75249343113642,3.35161264852353,4.197311430938,4.12721614779493,4.1117478181329,4.17021190755094,4.21319857308289,4.18437739818658,4.14388724217114,4.35895857917428,3.91902296296376
"USA300HOU_RS00520",3.65798499948117,3.39157560808126,3.4543985877214,3.71214531151713,3.337558114712,3.16900196040249,3.49625535288935,3.63227148432458,3.52544458005648,3.87581261473745,3.62801004330571,3.4866414693734,3.89672123532846,3.95760299521148,3.33833601401066,3.85517434444503,3.41924435456441,3.66966376548956
"USA300HOU_RS00525",3.46474255490102,3.64769954810849,3.92722118178998,3.7111274680913,3.81705877653672,3.82191621274089,3.83085716303998,3.41616231138609,3.55202334265745,4.18962062620783,3.82452265924772,3.56439145886689,3.58534579630399,3.938695554248,3.88283640114298,4.12073975844919,3.74848196282028,3.90274617926344
"USA300HOU_RS00530",4.10995316570011,3.82819324230233,4.27294270375944,3.74398698491587,4.15548991547029,4.24382439355898,4.10827982996276,3.97393786940744,4.22391407222863,4.1478993359721,4.3210317892033,3.93793413139876,4.29098027415755,4.26885631001471,4.0255099179385,4.0788524148584,4.01933258734217,4.15288646158207
"USA300HOU_RS00535",6.60185811576653,6.58064644250118,6.64858291428718,6.64317803477293,6.53051069103928,6.58012117117635,6.62164821271733,6.68218993762389,6.6362242899689,6.49539413831344,6.51022648395469,6.07844133600561,6.34243232532732,6.43234156263338,6.3513896126234,6.43405315387643,6.32078787590399,6.38383911337278
"USA300HOU_RS00540",4.90853658179344,4.88446294766116,5.04058426490313,4.89584289106102,4.88397315602129,5.06991918296142,5.08752575670176,4.90947083154819,4.91312867343041,4.89461695371582,4.941735084638,4.60510887336767,4.88672127660243,4.81437378161905,4.81770073682954,4.79300604648903,4.84449471186359,4.81082609429292
"USA300HOU_RS00545",4.8185120736207,4.80673368474061,5.13282559543668,4.95243140561165,4.74480065612559,5.06313018021867,5.15928741341815,4.88928374483688,4.75729740866169,5.02152245378792,4.84544391737704,4.87770587355011,5.01528862547519,4.91915240696625,4.92833009028656,4.85497640269697,4.89954699720415,4.96989816932201
"USA300HOU_RS00550",5.67791237836844,5.28941614385392,6.18109203626968,5.69540475888724,4.99840464959487,6.03003883597588,6.41478604321924,5.78017252679312,5.39162151175149,6.17037946737369,6.07072337253368,7.95394532826319,6.63485661768638,6.22988610368531,6.9381317335407,6.39835422844593,6.94845737145263,6.94164137704896
"USA300HOU_RS00555",3.14123441776103,2.96218248584496,3.04821617626589,3.11372555952467,3.01168467472193,2.98366575425413,3.08672896011705,3.12078873692982,3.04660921074852,3.24841499918898,2.9643119255725,3.55395076247734,3.20011578899375,3.20866105373662,3.42899086248286,3.06397825104095,3.18833752820668,3.32786413809887
"USA300HOU_RS00565",4.79282631811915,4.66195569291811,4.92905055210338,4.87574838260405,4.60613531743343,4.89309634339121,4.87463787669293,4.84748401690478,4.61774405920548,5.46723198388321,5.45240122842501,4.63468115991514,5.29785992661966,5.40747383235381,5.15632977162202,5.31928737074046,5.28039124251827,5.09899087011433
"USA300HOU_RS00570",6.07950174821276,5.99790503437452,6.46849516685717,6.15777623475537,5.99266212878934,6.41520803370466,6.4035504853901,6.11758110285198,5.98576447111947,6.12921537415962,6.17744350132126,5.57586744256764,5.99643955373376,6.01998570401841,5.88329825991239,6.03166994305709,6.04935280807885,5.81804765949014
"USA300HOU_RS00575",9.85375586812581,9.64208724496006,10.1150818589686,9.80700576037964,9.75188037674622,10.1464860040324,9.93234045532477,9.90006311821432,9.65801147785543,8.80340651643225,8.84631752455556,8.80949094615888,8.56896081913771,8.56015589281233,9.33538437529933,8.50403184055251,9.03772886051368,8.81246894312028
"USA300HOU_RS00580",15.2948533480062,15.2897788510129,15.1717066219016,15.3000785050627,15.402080440752,15.0869775466104,15.1500448775434,15.2113640270316,15.38465787742,14.9077008961593,15.0970960988445,14.0314307225352,14.812204402642,14.8704884824196,14.4767349827003,14.8950329969193,14.8546992136101,14.4488157016712
"USA300HOU_RS00585",8.92035763419633,9.15094301887612,8.22252522369877,8.97800371069895,8.82420179637989,8.64005949579825,8.5260573939321,8.82596983592396,8.58530161559013,9.73374335168652,9.77620818805596,9.40005664854399,9.87665697269792,9.82944471683271,9.56122666177884,9.55878614134568,9.47406380040937,9.69760282650391
"USA300HOU_RS00590",7.26407881127318,7.23766055097296,7.34083492409493,7.11139106650337,7.39406480222058,7.46820404864115,7.28146456016955,7.16182021613142,7.26125894647989,7.57932660781099,7.75999865384374,6.76890813638556,7.67150972116082,7.11666663291127,7.12731961270008,7.23000888501761,7.11838088920191,7.89643974054421
"USA300HOU_RS00595",6.26206472686636,6.23363144743457,6.43623075476248,6.16446800651551,6.33158011814561,6.33960254208152,6.34378839040539,6.21924982406268,6.36546956813016,5.10320342225672,5.56644240502884,5.56929646010552,6.08868592583534,4.79020966231732,5.07922630583537,5.10286889856835,5.28445515476955,6.33037555755538
"USA300HOU_RS00600",9.29181669875982,9.29313090694376,9.64435925167309,9.27593765782222,9.43351408831684,9.39230734580241,9.36084725370163,9.32787998959824,9.46635734272212,7.68729802083842,8.04656598707283,8.3639268401103,8.67461520831006,7.57587525502049,7.66031795964362,7.7917492258987,7.74476264596167,8.97080689173089
"USA300HOU_RS00605",3.29121588887452,3.35776668147244,3.62028602787963,3.2580442493097,3.42780834213051,3.35980732316055,3.4139009783782,3.36834590679832,3.58102676177689,2.20196316726065,2.32375725316559,2.22602965930715,3.01841391723165,1.8764539092479,1.63318242279537,2.16293688561731,1.65473828042282,3.41906487894488
"USA300HOU_RS00630",3.0974644519358,3.48419215028703,3.34397432106869,3.30200679427449,3.26422439517526,3.24964771459762,3.25600952237551,3.42629987809681,3.38812247940101,2.86006292138487,3.18693237064545,2.39693101005389,2.80509345905131,2.21584739299358,3.06293455091126,2.53317506682246,2.53965124929175,3.68827654250966
"USA300HOU_RS00640",3.23520418483593,3.38658285953896,3.3819378353125,3.4231845375967,3.30937613968611,3.62149574051447,3.39418903843291,3.23573895493809,2.92301828823633,3.12273336269221,3.29361179072469,2.64079216953967,3.24068076130896,2.63844564072022,3.11818475217732,2.64588749985093,2.64897592388877,3.7660550516884
"USA300HOU_RS00645",3.99726831223102,4.42748898584562,4.28145339130896,4.23986912452393,4.31733165130973,4.39933123616454,4.34828220133079,4.01314680300092,4.12442753061012,3.97375300297542,4.08377226953448,3.60410789230233,4.08084360765854,3.20602895279163,4.15644139002849,3.35426813033322,3.74039782135911,4.69255967021728
"USA300HOU_RS00655",4.95958653291979,4.69819862289834,4.70508417708151,5.03481602870185,4.31234734243204,5.03377050774865,5.06474520336665,4.93796946541841,4.2141137176571,2.12675686122208,2.38503812049283,1.84815849843521,2.23234296274317,1.72136533179414,2.12581965897298,1.84359117170906,1.7299828990164,2.86227921461372
"USA300HOU_RS00660",6.19872996668685,5.9739440209274,6.19037046418083,6.07057930093144,5.99833429693581,6.40768881639383,6.20940094863828,6.1392886516688,5.8526997109784,4.3912672455977,4.53209493131834,4.60990732325915,4.64924065742929,4.35590520878342,4.48831795847211,4.37359176444724,4.3875798272133,4.7289247270079
"USA300HOU_RS00665",6.23319425278602,6.31919926206479,6.20181332494809,6.34136642582848,6.3885275203507,6.1334430599467,6.10264901209288,6.21224479335286,6.25706551753826,7.06486911230002,7.164706079762,7.10741958757957,7.23824524147145,7.28733067371795,6.74867566280851,7.45894337885017,7.20813150205644,6.88756017849204
"USA300HOU_RS00695",4.11339017732381,4.22486068893421,3.91712261434753,4.15591914380665,3.96030999423271,4.10230167589965,4.02872061436545,4.24618895010733,3.96913142978188,4.34242910742965,4.50670495804879,4.25841820213164,4.40348358718775,4.4577975425003,4.5809361402079,4.06224286297737,4.28850961196485,4.30208094908237
"USA300HOU_RS00700",9.59901211800239,9.54877369056103,9.44016363728216,9.58116973455214,9.53702601110223,9.34244522170011,9.51668517008879,9.50981278102549,9.62707233672787,9.24390521676852,9.30143405538135,9.48500396870683,9.66629243477729,9.48184661016865,8.9114190567464,9.40931118345565,9.10364020675352,9.44914385105747
"USA300HOU_RS00705",9.897855669904,9.66006389186247,8.97795364833585,9.77514885735223,10.0161472930481,9.03366682365826,8.57452735417259,9.84928493622665,9.67530405623009,10.0980484103459,10.2213440056591,9.67376717522787,10.1960024640706,10.3273489944122,9.39660923930945,10.3577536254055,9.64104692506743,9.95824917353371
"USA300HOU_RS00710",7.20816775873084,7.12416385394141,7.12927086429587,7.18105503762793,7.22181021096274,7.10946362130457,7.0100976479661,7.18673473516695,7.13770440300497,6.02313088129707,5.91122038325308,6.26186276052796,6.09658770465497,6.10523455917561,6.13403451530845,5.90534833390593,6.08982960838952,5.96607681465428
"USA300HOU_RS00720",4.25415614464472,4.65602552848244,4.71920381266501,4.41361046432198,4.67136513677815,4.67737137407538,4.50403685632989,4.42353510034169,4.53853700634391,2.37926030849187,2.37821504998241,3.40059435465512,2.93551801797635,2.11133133739685,3.02675838189214,1.91885656449391,3.40144387059053,2.41474611969589
"USA300HOU_RS00725",5.47188063297416,5.51381731101395,5.37336432983156,5.5453743377672,5.58266138791025,5.28176230983123,5.39914184182824,5.35918102149986,5.50396998409514,4.64188558590112,4.43757821011205,4.72173539118257,4.60422248421024,4.56705746959694,4.76653616709685,4.23039014151596,4.40594153025314,4.63108762286263
"USA300HOU_RS00730",7.02157087672855,6.99203635076604,7.02857991298044,7.0206958736648,7.06499976347166,6.9691793679255,6.97307912038799,6.96943720410986,7.0661855939176,6.86196756130768,7.02109581326723,7.06804252808426,7.23037628237507,6.9637263013041,6.74653127365178,6.95209139461989,6.69211508846966,7.26998681480252
"USA300HOU_RS00735",8.60217354733599,8.67489761084313,8.74254732667886,8.70301977961171,8.75027474639461,8.65590754170516,8.62720326596931,8.60390697573074,8.68522082455185,8.34440867176371,8.42036164598,8.3843390020094,8.56904061405641,8.39828296300911,8.16942099775376,8.36575623843213,8.157547964066,8.55315260882185
"USA300HOU_RS00755",3.39529647965095,3.29019578523858,3.5321287765363,3.43990461377967,3.33271227837504,3.51316168641529,3.44081982838732,3.42923046467114,3.25399674671225,2.66234638429861,3.09078564073461,2.89844323172761,2.93648653658393,2.97859316226163,3.15076266905732,2.59545929663339,3.09278515789928,2.59290168542085
"USA300HOU_RS00765",4.74901385305035,4.5093027723808,4.76964184165134,4.56307156112431,4.81508459782804,4.80126229251929,4.57637759550135,4.56195246765685,4.67344148204919,4.87279642449279,4.89326562730527,5.01888398014823,5.03617438664423,5.00904007407294,4.83489713567293,4.99569554623724,4.99598511033203,4.83604607571757
"USA300HOU_RS00785",6.50024858928901,5.95423000840878,6.13005362447679,6.33221973710621,5.98299795309475,6.21825875221094,6.12350978360774,6.4179637221301,5.97380144957114,5.35078828082561,5.40194086035683,5.64629529929569,5.39247439462035,5.68932657909302,5.42641495254246,5.60550637709023,5.53106601075388,5.20639456403459
"USA300HOU_RS00795",2.96937343350824,2.74290714654832,3.40294163939586,3.07135241731134,2.93906331442609,3.13289633036354,3.09522092548527,3.09036565417909,2.9425244719017,3.75438249279359,4.05272126604093,3.23614154863632,3.73748525617872,3.74186437931648,3.68560753341192,3.70465339865422,3.87305865940471,3.50372397416074
"USA300HOU_RS00860",3.31194867770631,3.09780436369333,3.11488912382471,3.30752712700763,2.97220515536039,3.24952559185207,3.34077486628885,3.19819687256134,2.9064786533328,3.30079901373317,3.45574245457129,2.88950031022847,3.18463212760607,3.03815747742321,3.41822107237725,3.06996560778352,3.46257414453135,3.05940276273754
"USA300HOU_RS00865",3.74857502401071,3.8554264643694,4.13603406507487,3.89030013019529,3.67772674928865,4.05762047429041,4.19883499459176,3.88353344671782,3.81245162189979,3.93958287987578,3.76277516550771,3.57283912232149,3.73053496316881,3.73177282942976,3.86124464913778,3.73307154492352,3.74746904334467,3.80487542827302
"USA300HOU_RS00870",4.21282677680102,3.80595265926981,4.24706952020018,4.01359592226807,3.94639810854623,4.34704721691939,4.1812568020927,4.15086262846846,3.95907968590061,4.25319717126681,4.37836777497114,3.79231750211943,4.0140684501583,3.91819913773148,4.44774131366844,3.94812957162961,4.35747941018413,4.12822308966551
"USA300HOU_RS00875",5.07457772299798,5.07399343308228,5.20700868346619,5.00807466917056,4.9973840288823,5.44524382480392,5.34783187259771,5.01882816330811,4.93297992251343,5.43821267243549,5.40324252113374,4.66599590063818,5.22086256160317,5.10445963239179,5.13999638399514,5.21430812156158,5.27813580462777,5.17302790234839
"USA300HOU_RS00880",6.15738911845636,6.02280783649744,5.76553908586836,6.15763306773542,5.79870963365813,5.87610299172813,5.69445852361274,6.26731202255093,5.81441366561789,5.42137875983328,5.88985750916387,5.62139175505277,6.04065396575215,5.61990466692132,5.3159798442469,5.67076967595291,5.33507098716995,6.12368782743091
"USA300HOU_RS00885",6.50969610131342,6.65721866484518,6.37132770085583,6.61016469423373,6.6754676049794,6.30843585140107,6.10964535284749,6.59689510940175,6.55429343531409,5.38017871501218,5.75497394025502,5.75941536450904,6.31825853416479,5.69689718582779,5.11469178983299,5.48240701145257,5.21431054848464,6.07626226925888
"USA300HOU_RS00890",10.7446923159336,10.8407241277088,10.527658202322,10.7314854101141,10.6635054207489,10.4077751763665,10.771257051084,10.6535678974595,10.9362772514474,3.57500946453422,3.62316497663455,4.13404276910955,4.00995884696131,3.63612717098603,3.5303938468751,3.64374637068617,3.79364149103567,3.77096855333088
"USA300HOU_RS00895",5.16840103595334,5.36368359540818,5.2784888964007,5.19966692113343,5.23135882337619,5.42086817399165,5.36374715448682,5.21081441456666,5.20708181304903,4.96587297394798,4.93426898909,4.49018447448953,4.84490632518329,4.81918487098621,4.89098138498701,4.67384508253196,4.76386780115244,4.84816518414081
"USA300HOU_RS00900",5.29095255250397,5.8842668257445,5.87891744712862,5.3547272753479,5.75056886697126,6.00110882095757,5.80435741582479,5.42186774198102,5.59369231247397,3.55768915042599,3.34967956461605,3.5022005617438,4.04187898471696,3.15242703100544,2.8351223977679,3.50269053241939,3.63960670274832,3.66933543225829
"USA300HOU_RS00905",7.12141788250829,7.29427510469011,7.156352429713,7.13032360300265,7.39268378643429,7.17858774056418,6.96738497386772,7.26080167382118,7.41904856102876,8.00123344718367,8.27991034875346,5.78572392419603,7.96448235752074,7.79325190505275,6.54610936360907,7.88598854981594,7.12595418440076,7.50943823014804
"USA300HOU_RS00910",5.00102026495094,5.26909919639712,4.84516173069673,4.90612639425493,5.29094215081652,5.19946572563927,4.7979671921854,5.09355728172649,5.23578232996584,6.04030968344309,6.3079862068267,4.38467478443707,6.23982300856189,6.00101837035896,4.74862779278299,6.074659726998,5.21224360753134,5.88271827963657
"USA300HOU_RS00915",4.51463159980927,4.474702174829,4.36397478433316,4.58292528877842,4.65337689017483,4.54590915163736,4.03620693095322,4.7286872478143,4.43970053907033,5.16580596644342,5.78246338592605,3.74663953031549,5.47435158669878,5.17690305205149,4.22676382008087,5.31460677241141,4.61149043776231,5.23121227162309
"USA300HOU_RS00920",4.07581830157032,4.58106327090313,4.3900025702803,4.2301995530078,4.5170579359714,4.33437396081204,4.23914528198028,4.37801188384641,4.66351734539825,5.31773784846244,5.63064015331695,3.41188959924821,5.26753203419047,5.13016129013526,4.22933596715536,5.17956373195829,4.38342211186358,5.12533725490193
"USA300HOU_RS00925",4.92554502655758,5.37864933846795,5.02973521932026,5.31177743729438,5.2928599002765,4.95620660580874,4.91304849772632,5.21613007011435,5.26090736822326,6.11051338468963,6.41094419150713,4.17517926651936,5.90491277698005,5.72787845757314,5.16162455845087,5.81687876113485,5.3356511578476,5.83844812313138
"USA300HOU_RS00930",8.59832439708198,8.52014882630549,8.56301539933835,8.59010396457491,8.58449977571881,8.51773981441845,8.46509013192945,8.56936521890962,8.54252090837184,8.51300015475187,8.56868763615088,8.39788443165237,8.53691192695451,8.45496794127535,8.49370529683233,8.47002798719801,8.41008386441804,8.64570403191811
"USA300HOU_RS00940",6.33226139569526,6.20104196138392,6.23938228969008,6.3288722607351,6.18676790070609,6.13786044212757,6.15453318622513,6.39255123292739,6.28460172246325,6.01627079140884,6.19585956770033,5.73548324013321,6.2357420037172,6.10210599122134,5.80741794705646,6.02995822647356,5.79416858224136,6.15738498076358
"USA300HOU_RS00945",6.04261734494372,6.00643077520385,5.74543007037117,6.0557930608239,5.97532361574802,5.62639003579195,5.86128061999545,5.98886057920319,6.06486507195155,5.76713919876532,5.7958405961332,5.27086388802191,5.48385685161159,5.45437819562199,5.93587726114416,5.3697853359645,5.62577043556404,5.71818982032701
"USA300HOU_RS00950",6.28788974098508,6.34494801044144,5.85332576973108,6.39795639521568,6.18668070679615,5.64156926177663,6.11596832926936,6.18530703998542,6.33763752868327,6.77042913916859,6.82736261358416,6.03683399668489,6.34012026148521,6.35060971741534,6.78969081120032,6.45581887519506,6.52567734621021,6.71143906375651
"USA300HOU_RS00955",4.96598381190764,5.15708322731199,5.29094009838952,5.22286081276836,4.9897050300869,4.80961009881394,5.31933515824364,5.0428429521588,5.35056813874466,6.48544870435181,6.44355838555126,6.04675733349587,6.1613351205027,6.32359274622961,6.52372647127617,6.29927569163101,6.55745721302058,6.08765295185489
"USA300HOU_RS00960",3.34942132518634,3.07378858236886,3.18662719220808,3.19797012783592,3.19303753651008,3.46051627533041,3.08779922423545,3.27513933171077,2.98080856174048,5.08633573522395,4.99556925275374,4.10383895044004,4.73078976719563,4.75385783541423,4.8652501917191,4.7695321255769,5.04117953786536,4.54255342255871
"USA300HOU_RS00965",2.88865960387419,2.5035775066386,2.53343389759967,2.41592587550693,2.64200691737802,3.13456349851286,2.59292044056616,2.59610408267811,2.33646200746934,4.7242340796321,4.57407956043971,3.79091777499076,4.32286061254918,4.35576989194239,4.51639415851969,4.44161922516728,4.72366254552181,4.15851418627551
"USA300HOU_RS00970",1.69062386223538,2.31916593374977,2.33669917040964,2.38642276753029,2.20687648606058,1.57411689204987,2.07974438522098,2.09010164658228,2.37438715224934,4.12956161513309,4.39855011922341,3.64509784261178,4.16698025526816,4.05458428926867,3.95606763612001,4.3317129846395,4.56954422139501,3.80286807507021
"USA300HOU_RS00975",2.03002160026165,1.63886252067205,2.21154851871687,2.12330293735841,2.10184144284108,1.57461516075695,1.84984059783677,1.81660839374698,2.02696343389696,4.52549939029838,4.62839862719304,3.74513786466252,4.36796671259734,4.48665237994478,4.12844150347931,4.70030298556465,4.65702845215482,4.04945572303356
"USA300HOU_RS00980",8.25963202127767,8.18638960008596,8.44272584402442,8.24198133291658,8.15177076574867,8.60323720037388,8.36655446898861,8.38679304104228,8.08173385233333,9.26236945546039,9.39976236468339,8.66798744393757,9.11424291391064,9.22606758752923,9.19778847495876,9.17539372483802,9.32931883391271,8.92965227597315
"USA300HOU_RS00985",9.30819056909888,9.32097278738425,9.30726903985761,9.33910974213919,9.277241015998,9.12563517366994,9.36594347567545,9.30928925210029,9.43763710577607,5.9580433823306,6.00017796365675,6.49624926632054,6.22562711680902,5.99263142901345,5.99187572568624,5.97763432417533,5.51612298602066,6.72948604562922
